time,device_id,co2,humidity,pm25,pressure,temperature,rssi,snr,SF,frequency,f_count,p_count,toa,distance,tx_p,tx_cl,tx_ag,rx_ag,exp_pl
2024-09-06 00:52:57.573601+02:00,pilotdevice,447.0,49.7,9.72,320.78,26.54,-60.0,12.8,8.0,868.1,1479.0,1611.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-06 00:53:07.862256+02:00,pilotdevice01,,53.55,12.5,321.79,27.76,-34.0,11.5,11.0,867.3,645.0,669.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-06 00:53:21.225133+02:00,pilotdevice02,,60.89,11.45,321.94,25.69,-39.0,8.5,10.0,868.5,616.0,670.0,0.411648,0.05,14,1,0.4,3,55.4
2024-09-06 00:53:57.609327+02:00,pilotdevice,444.0,49.78,10.72,320.77,26.53,-60.0,8.5,8.0,867.5,1480.0,1612.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-06 00:54:07.476114+02:00,pilotdevice01,,53.57,13.99,321.79,27.77,-33.0,10.8,10.0,868.3,646.0,670.0,0.411648,0.02,14,1,0.4,3,49.4
2024-09-06 00:54:21.202987+02:00,pilotdevice02,,61.02,12.28,321.95,25.68,-38.0,13.0,10.0,867.9,617.0,671.0,0.411648,0.05,14,1,0.4,3,54.4
2024-09-06 00:54:57.668345+02:00,pilotdevice,451.0,49.73,10.63,320.8,26.52,-62.0,11.5,8.0,867.3,1481.0,1613.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-06 00:55:07.517123+02:00,pilotdevice01,,53.41,13.17,321.77,27.77,-36.0,10.0,10.0,867.9,647.0,671.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-06 00:55:21.181603+02:00,pilotdevice02,,60.92,11.21,321.91,25.66,-38.0,10.0,10.0,867.3,618.0,672.0,0.411648,0.05,14,1,0.4,3,54.4
2024-09-06 00:55:57.709047+02:00,pilotdevice,451.0,49.84,11.91,320.79,26.52,-58.0,13.0,8.0,868.3,1482.0,1614.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-06 00:56:07.555887+02:00,pilotdevice01,,53.51,12.81,321.76,27.77,-35.0,8.2,10.0,867.5,648.0,672.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-06 00:56:21.158506+02:00,pilotdevice02,,60.99,12.07,321.9,25.66,-38.0,12.2,10.0,867.1,619.0,673.0,0.411648,0.05,14,1,0.4,3,54.4
2024-09-06 00:56:57.694001+02:00,pilotdevice,448.0,49.85,10.05,320.79,26.53,-62.0,9.2,7.0,867.9,1483.0,1615.0,0.071936,0.07,14,1,0.4,3,78.4
2024-09-06 00:57:07.602123+02:00,pilotdevice01,,53.46,12.58,321.78,27.76,-37.0,12.2,10.0,867.1,649.0,673.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-06 00:57:21.139753+02:00,pilotdevice02,,60.92,11.88,321.9,25.63,-42.0,11.0,10.0,868.1,620.0,674.0,0.411648,0.05,14,1,0.4,3,58.4
2024-09-06 00:57:57.754256+02:00,pilotdevice,450.0,49.81,11.09,320.73,26.5,-61.0,10.8,7.0,867.7,1484.0,1616.0,0.071936,0.07,14,1,0.4,3,77.4
2024-09-06 00:58:07.656212+02:00,pilotdevice01,,53.46,13.64,321.8,27.76,-38.0,8.5,10.0,868.5,650.0,674.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-06 00:58:20.931733+02:00,pilotdevice02,,61.02,11.56,321.92,25.62,-42.0,12.5,9.0,867.3,621.0,675.0,0.226304,0.05,14,1,0.4,3,58.4
2024-09-06 00:58:57.793415+02:00,pilotdevice,445.0,49.92,9.84,320.77,26.51,-62.0,10.2,7.0,867.1,1485.0,1617.0,0.071936,0.07,14,1,0.4,3,78.4
2024-09-06 00:59:07.503209+02:00,pilotdevice01,,53.47,13.86,321.76,27.75,-38.0,12.0,9.0,868.1,651.0,675.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 00:59:20.902322+02:00,pilotdevice02,,60.98,13.29,321.93,25.62,-40.0,9.0,9.0,868.5,622.0,676.0,0.226304,0.05,14,1,0.4,3,56.4
2024-09-06 00:59:57.847365+02:00,pilotdevice,442.0,49.93,9.79,320.78,26.49,-60.0,9.8,7.0,868.3,1486.0,1618.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-06 01:00:07.543305+02:00,pilotdevice01,,53.49,11.69,321.77,27.75,-39.0,8.8,9.0,867.5,652.0,676.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-06 01:00:20.883047+02:00,pilotdevice02,,60.96,11.97,321.93,25.6,-44.0,14.0,9.0,868.1,623.0,677.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-06 01:00:57.892146+02:00,pilotdevice,444.0,49.9,10.23,320.77,26.5,-60.0,9.8,7.0,868.1,1487.0,1619.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-06 01:01:07.583233+02:00,pilotdevice01,,53.62,12.12,321.74,27.76,-38.0,12.5,9.0,867.3,653.0,677.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 01:01:20.865711+02:00,pilotdevice02,,60.82,12.26,321.92,25.61,-43.0,12.5,9.0,867.9,624.0,678.0,0.226304,0.05,14,1,0.4,3,59.4
2024-09-06 01:01:59.708493+02:00,pilotdevice,441.0,49.93,10.12,320.77,26.51,-57.0,9.0,12.0,867.7,1488.0,1620.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-06 01:02:07.628601+02:00,pilotdevice01,,53.52,12.42,321.71,27.75,-39.0,9.2,9.0,868.5,654.0,678.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-06 01:02:20.841133+02:00,pilotdevice02,,60.84,12.42,321.82,25.59,-39.0,9.0,9.0,867.5,625.0,679.0,0.226304,0.05,14,1,0.4,3,55.4
2024-09-06 01:02:59.757535+02:00,pilotdevice,441.0,50.0,10.87,320.8,26.49,-60.0,10.5,12.0,868.3,1489.0,1621.0,1.810432,0.07,14,1,0.4,3,76.4
2024-09-06 01:03:07.664960+02:00,pilotdevice01,,53.57,12.08,321.8,27.76,-36.0,12.5,9.0,868.1,655.0,679.0,0.226304,0.02,14,1,0.4,3,52.4
2024-09-06 01:03:20.714200+02:00,pilotdevice02,,60.64,11.83,321.91,25.59,-38.0,8.8,8.0,868.5,626.0,680.0,0.123392,0.05,14,1,0.4,3,54.4
2024-09-06 01:04:07.602467+02:00,pilotdevice01,,53.57,14.3,321.78,27.75,-37.0,10.8,8.0,867.7,656.0,680.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 01:04:20.668475+02:00,pilotdevice02,,60.64,11.59,321.91,25.58,-38.0,10.5,8.0,868.3,627.0,681.0,0.113152,0.05,14,1,0.4,3,54.4
2024-09-06 01:05:00.825543+02:00,pilotdevice,441.0,49.95,11.25,320.77,26.5,-57.0,9.2,12.0,867.1,1490.0,1622.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-06 01:05:07.645943+02:00,pilotdevice01,,53.53,13.49,321.76,27.75,-36.0,10.5,8.0,867.1,657.0,681.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-06 01:05:20.656296+02:00,pilotdevice02,,60.84,11.57,321.93,25.58,-40.0,12.2,8.0,867.9,628.0,682.0,0.123392,0.05,14,1,0.4,3,56.4
2024-09-06 01:06:00.864572+02:00,pilotdevice,437.0,50.05,9.89,320.78,26.51,-64.0,8.0,12.0,868.3,1491.0,1624.0,1.810432,0.07,14,1,0.4,3,80.4
2024-09-06 01:06:07.688935+02:00,pilotdevice01,,53.41,13.22,321.77,27.74,-37.0,11.0,8.0,868.3,658.0,682.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 01:06:20.644700+02:00,pilotdevice02,,60.81,12.78,321.89,25.57,-40.0,11.2,8.0,867.3,629.0,683.0,0.123392,0.05,14,1,0.4,3,56.4
2024-09-06 01:07:07.731949+02:00,pilotdevice01,,53.47,12.77,321.78,27.74,-38.0,11.2,8.0,868.1,659.0,683.0,0.123392,0.02,14,1,0.4,3,54.4
2024-09-06 01:07:20.620221+02:00,pilotdevice02,,61.0,11.71,321.87,25.55,-40.0,11.8,8.0,867.1,630.0,684.0,0.123392,0.05,14,1,0.4,3,56.4
2024-09-06 01:08:01.097961+02:00,pilotdevice,438.0,50.04,10.37,320.8,26.47,-58.0,9.8,11.0,867.1,1492.0,1625.0,0.987136,0.07,14,1,0.4,3,74.4
2024-09-06 01:08:07.785466+02:00,pilotdevice01,,53.43,13.36,321.78,27.74,-35.0,8.5,8.0,867.5,660.0,684.0,0.123392,0.02,14,1,0.4,3,51.4
2024-09-06 01:08:20.545758+02:00,pilotdevice02,,60.89,11.51,321.89,25.55,-39.0,10.0,7.0,868.3,631.0,685.0,0.066816,0.05,14,1,0.4,3,55.4
2024-09-06 01:09:01.172174+02:00,pilotdevice,438.0,50.06,10.43,320.75,26.49,-56.0,8.8,11.0,868.5,1493.0,1627.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-06 01:09:07.822724+02:00,pilotdevice01,,53.45,13.46,321.75,27.73,-37.0,9.8,7.0,867.1,661.0,685.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-06 01:09:20.511081+02:00,pilotdevice02,,61.01,12.39,321.86,25.53,-40.0,10.0,7.0,867.9,632.0,686.0,0.061696,0.05,14,1,0.4,3,56.4
2024-09-06 01:09:59.202315+02:00,pilotdevice,438.0,50.1,10.53,320.8,26.49,-58.0,10.8,11.0,867.7,1494.0,1628.0,0.987136,0.07,14,1,0.4,3,74.4
2024-09-06 01:10:07.805241+02:00,pilotdevice01,,53.37,12.22,321.82,27.73,-35.0,10.2,7.0,868.3,662.0,686.0,0.061696,0.02,14,1,0.4,3,51.4
2024-09-06 01:10:20.484299+02:00,pilotdevice02,,60.72,11.61,321.9,25.54,-39.0,7.8,7.0,867.5,633.0,687.0,0.061696,0.05,14,1,0.4,3,55.4
2024-09-06 01:10:59.245187+02:00,pilotdevice,444.0,50.1,10.45,320.73,26.49,-55.0,10.5,11.0,868.3,1495.0,1629.0,0.987136,0.07,14,1,0.4,3,71.4
2024-09-06 01:11:07.845942+02:00,pilotdevice01,,53.45,12.26,321.78,27.73,-38.0,9.8,7.0,867.9,663.0,687.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 01:11:20.455721+02:00,pilotdevice02,,60.66,11.65,321.89,25.52,-40.0,9.0,7.0,867.1,634.0,688.0,0.061696,0.05,14,1,0.4,3,56.4
2024-09-06 01:11:58.755729+02:00,pilotdevice,443.0,50.11,10.14,320.79,26.5,-55.0,10.0,10.0,867.3,1496.0,1630.0,0.452608,0.07,14,1,0.4,3,71.4
2024-09-06 01:12:07.884749+02:00,pilotdevice01,,53.52,12.78,321.74,27.73,-38.0,7.0,7.0,867.5,664.0,688.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 01:12:20.427896+02:00,pilotdevice02,,60.8,12.44,321.9,25.52,-40.0,9.8,7.0,868.1,635.0,689.0,0.061696,0.05,14,1,0.4,3,56.4
2024-09-06 01:12:58.808311+02:00,pilotdevice,452.0,50.13,11.31,320.72,26.5,-57.0,13.0,10.0,867.3,1497.0,1631.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 01:13:07.926822+02:00,pilotdevice01,,53.37,12.22,321.76,27.72,-39.0,10.0,7.0,867.1,665.0,689.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-06 01:13:21.854430+02:00,pilotdevice02,,60.74,11.57,321.85,25.52,-38.0,8.2,12.0,867.9,636.0,690.0,1.482752,0.05,14,1,0.4,3,54.4
2024-09-06 01:13:58.852517+02:00,pilotdevice,455.0,50.14,9.73,320.74,26.51,-58.0,10.0,10.0,868.3,1498.0,1632.0,0.452608,0.07,14,1,0.4,3,74.4
2024-09-06 01:14:09.415703+02:00,pilotdevice01,,53.37,12.68,321.74,27.72,-35.0,9.0,12.0,868.3,666.0,690.0,1.482752,0.02,14,1,0.4,3,51.4
2024-09-06 01:14:21.992356+02:00,pilotdevice02,,60.83,12.36,321.86,25.51,-36.0,9.8,12.0,868.1,637.0,691.0,1.646592,0.05,14,1,0.4,3,52.4
2024-09-06 01:14:58.893789+02:00,pilotdevice,447.0,50.17,10.97,320.74,26.47,-57.0,13.0,10.0,868.1,1499.0,1633.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 01:15:09.623886+02:00,pilotdevice01,,53.33,13.19,321.74,27.71,-36.0,10.5,12.0,867.1,667.0,691.0,1.646592,0.02,14,1,0.4,3,52.4
2024-09-06 01:15:50.317219+02:00,pilotdevice02,,60.76,12.73,321.85,25.5,-39.0,9.0,12.0,867.9,638.0,692.0,1.646592,0.05,14,1,0.4,3,55.4
2024-09-06 01:15:58.954647+02:00,pilotdevice,451.0,50.2,10.27,320.78,26.49,-57.0,6.5,10.0,867.5,1500.0,1634.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 01:16:37.884946+02:00,pilotdevice01,,53.25,12.01,321.77,27.71,-34.0,6.8,12.0,868.5,668.0,692.0,1.646592,0.02,14,1,0.4,3,50.4
2024-09-06 01:16:58.794034+02:00,pilotdevice,447.0,50.24,10.21,320.72,26.49,-62.0,13.2,9.0,867.1,1501.0,1635.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 01:17:06.699658+02:00,pilotdevice02,,60.65,11.73,321.86,25.51,-36.0,9.0,12.0,868.1,639.0,693.0,1.646592,0.05,14,1,0.4,3,52.4
2024-09-06 01:17:54.331869+02:00,pilotdevice01,,53.46,12.75,321.79,27.71,-35.0,10.5,12.0,867.1,669.0,693.0,1.646592,0.02,14,1,0.4,3,51.4
2024-09-06 01:17:58.842602+02:00,pilotdevice,445.0,50.2,10.74,320.79,26.48,-62.0,9.8,9.0,868.5,1502.0,1636.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 01:18:34.195932+02:00,pilotdevice02,,60.96,11.4,321.89,25.49,-42.0,11.5,11.0,867.9,640.0,694.0,0.823296,0.05,14,1,0.4,3,58.4
2024-09-06 01:18:58.889766+02:00,pilotdevice,445.0,50.23,11.12,320.74,26.45,-62.0,12.5,9.0,868.1,1503.0,1637.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 01:19:21.757564+02:00,pilotdevice01,,53.3,13.06,321.76,27.71,-40.0,12.8,11.0,868.1,670.0,694.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-06 01:19:50.558677+02:00,pilotdevice02,,60.87,11.76,321.88,25.47,-35.0,8.8,11.0,868.5,641.0,696.0,0.823296,0.05,14,1,0.4,3,51.4
2024-09-06 01:19:58.936489+02:00,pilotdevice,440.0,50.25,10.61,320.72,26.47,-64.0,8.2,9.0,867.5,1504.0,1638.0,0.246784,0.07,14,1,0.4,3,80.4
2024-09-06 01:20:20.928903+02:00,pilotdevice02,,60.88,10.8,321.87,25.47,-39.0,9.5,11.0,867.7,642.0,697.0,0.823296,0.05,14,1,0.4,3,55.4
2024-09-06 01:20:38.195951+02:00,pilotdevice01,,53.33,12.16,321.75,27.7,-38.0,11.5,11.0,867.1,671.0,696.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-06 01:20:58.981364+02:00,pilotdevice,438.0,50.28,9.59,320.73,26.46,-64.0,13.2,9.0,867.1,1505.0,1639.0,0.246784,0.07,14,1,0.4,3,80.4
2024-09-06 01:21:08.988916+02:00,pilotdevice01,,53.27,11.8,321.75,27.7,-35.0,10.5,11.0,868.3,672.0,697.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-06 01:21:20.899190+02:00,pilotdevice02,,60.87,11.67,321.9,25.47,-38.0,9.0,11.0,868.5,643.0,698.0,0.823296,0.05,14,1,0.4,3,54.4
2024-09-06 01:21:58.920435+02:00,pilotdevice,446.0,50.27,10.95,320.78,26.49,-60.0,12.0,8.0,868.3,1506.0,1640.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-06 01:22:09.039452+02:00,pilotdevice01,,53.35,12.05,321.75,27.7,-35.0,11.2,11.0,867.7,673.0,698.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-06 01:22:20.883377+02:00,pilotdevice02,,60.94,11.94,321.88,25.47,-42.0,11.8,11.0,867.3,644.0,699.0,0.823296,0.05,14,1,0.4,3,58.4
2024-09-06 01:22:58.965488+02:00,pilotdevice,439.0,50.32,10.79,320.75,26.45,-62.0,11.5,8.0,868.1,1507.0,1641.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-06 01:23:09.084945+02:00,pilotdevice01,,53.33,12.54,321.74,27.69,-34.0,11.5,11.0,868.3,674.0,699.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-06 01:23:20.437928+02:00,pilotdevice02,,60.89,12.01,321.85,25.47,-37.0,10.2,10.0,868.3,645.0,700.0,0.411648,0.05,14,1,0.4,3,53.4
2024-09-06 01:23:59.012487+02:00,pilotdevice,444.0,50.31,10.43,320.75,26.45,-57.0,8.2,8.0,867.5,1508.0,1642.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 01:24:08.698118+02:00,pilotdevice01,,53.36,12.57,321.71,27.69,-34.0,12.0,10.0,867.3,675.0,700.0,0.411648,0.02,14,1,0.4,3,50.4
2024-09-06 01:24:20.409428+02:00,pilotdevice02,,60.95,13.46,321.86,25.46,-36.0,8.0,10.0,868.5,646.0,701.0,0.411648,0.05,14,1,0.4,3,52.4
2024-09-06 01:24:59.074652+02:00,pilotdevice,442.0,50.32,10.61,320.71,26.46,-58.0,12.2,8.0,867.3,1509.0,1643.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-06 01:25:08.740558+02:00,pilotdevice01,,53.35,11.63,321.7,27.69,-38.0,11.0,10.0,867.7,676.0,701.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-06 01:25:20.387467+02:00,pilotdevice02,,61.08,11.51,321.88,25.46,-36.0,12.0,10.0,868.3,647.0,702.0,0.411648,0.05,14,1,0.4,3,52.4
2024-09-06 01:25:59.109114+02:00,pilotdevice,449.0,50.36,10.55,320.74,26.45,-60.0,11.5,8.0,868.3,1510.0,1644.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-06 01:26:08.782182+02:00,pilotdevice01,,53.37,12.76,321.7,27.68,-37.0,11.8,10.0,867.1,677.0,702.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-06 01:26:20.354802+02:00,pilotdevice02,,60.9,12.17,321.85,25.46,-39.0,8.8,10.0,867.9,648.0,703.0,0.411648,0.05,14,1,0.4,3,55.4
2024-09-06 01:26:59.094401+02:00,pilotdevice,452.0,50.39,10.14,320.7,26.46,-58.0,9.2,7.0,868.1,1511.0,1645.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-06 01:27:08.827145+02:00,pilotdevice01,,53.37,13.45,321.72,27.69,-36.0,11.5,10.0,868.3,678.0,703.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-06 01:27:20.342631+02:00,pilotdevice02,,61.05,11.78,321.83,25.45,-36.0,8.0,10.0,867.5,649.0,704.0,0.411648,0.05,14,1,0.4,3,52.4
2024-09-06 01:27:59.149603+02:00,pilotdevice,449.0,50.4,10.26,320.69,26.45,-58.0,10.2,7.0,867.7,1512.0,1646.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-06 01:28:08.885295+02:00,pilotdevice01,,53.34,13.38,321.7,27.69,-37.0,11.0,10.0,867.7,679.0,704.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-06 01:28:20.137114+02:00,pilotdevice02,,60.88,11.73,321.85,25.45,-42.0,13.5,9.0,867.1,650.0,705.0,0.226304,0.05,14,1,0.4,3,58.4
2024-09-06 01:28:59.189937+02:00,pilotdevice,448.0,50.39,10.21,320.71,26.45,-57.0,8.8,7.0,867.1,1513.0,1647.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-06 01:29:08.743224+02:00,pilotdevice01,,53.37,12.1,321.7,27.69,-42.0,13.2,9.0,867.1,680.0,705.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-06 01:29:20.105387+02:00,pilotdevice02,,61.06,11.99,321.82,25.44,-44.0,13.0,9.0,868.3,651.0,706.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-06 01:29:59.244620+02:00,pilotdevice,437.0,50.41,9.64,320.73,26.44,-57.0,6.8,7.0,868.5,1514.0,1648.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-06 01:30:08.767804+02:00,pilotdevice01,,53.26,12.96,321.72,27.69,-38.0,9.5,9.0,868.5,681.0,706.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 01:30:20.083972+02:00,pilotdevice02,,60.89,12.69,321.82,25.44,-44.0,12.2,9.0,867.9,652.0,707.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-06 01:30:59.295956+02:00,pilotdevice,442.0,50.43,10.09,320.73,26.45,-60.0,10.5,7.0,868.1,1515.0,1649.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-06 01:31:08.861153+02:00,pilotdevice01,,53.35,12.94,321.7,27.68,-42.0,12.8,9.0,867.9,682.0,707.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-06 01:31:20.063578+02:00,pilotdevice02,,61.04,11.39,321.85,25.42,-44.0,9.5,9.0,867.5,653.0,708.0,0.226304,0.05,14,1,0.4,3,60.4
2024-09-06 01:32:01.106716+02:00,pilotdevice,441.0,50.43,10.74,320.69,26.45,-62.0,8.5,12.0,867.7,1516.0,1650.0,1.810432,0.07,14,1,0.4,3,78.4
2024-09-06 01:32:08.869030+02:00,pilotdevice01,,53.33,13.76,321.71,27.68,-38.0,11.8,9.0,867.7,683.0,708.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 01:32:20.045718+02:00,pilotdevice02,,61.08,11.07,321.85,25.42,-42.0,9.0,9.0,868.5,654.0,709.0,0.226304,0.05,14,1,0.4,3,58.4
2024-09-06 01:33:01.157963+02:00,pilotdevice,443.0,50.47,10.71,320.72,26.43,-68.0,6.8,12.0,868.5,1517.0,1651.0,1.810432,0.07,14,1,0.4,3,84.4
2024-09-06 01:33:08.911879+02:00,pilotdevice01,,53.31,12.24,321.72,27.69,-40.0,12.5,9.0,867.3,684.0,709.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-06 01:33:19.928611+02:00,pilotdevice02,,61.02,11.91,321.87,25.41,-38.0,11.5,8.0,868.3,655.0,710.0,0.123392,0.05,14,1,0.4,3,54.4
2024-09-06 01:34:08.843626+02:00,pilotdevice01,,53.39,12.63,321.72,27.69,-38.0,10.5,8.0,868.3,685.0,710.0,0.123392,0.02,14,1,0.4,3,54.4
2024-09-06 01:34:19.891968+02:00,pilotdevice02,,61.13,11.88,321.86,25.41,-38.0,11.8,8.0,867.7,656.0,711.0,0.123392,0.05,14,1,0.4,3,54.4
2024-09-06 01:35:02.219646+02:00,pilotdevice,450.0,50.48,10.12,320.72,26.43,-60.0,10.5,12.0,867.7,1518.0,1652.0,1.810432,0.07,14,1,0.4,3,76.4
2024-09-06 01:35:08.902598+02:00,pilotdevice01,,53.45,12.67,321.72,27.69,-36.0,11.0,8.0,868.1,686.0,711.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-06 01:35:19.873747+02:00,pilotdevice02,,61.1,12.58,321.82,25.41,-38.0,8.8,8.0,867.5,657.0,712.0,0.123392,0.05,14,1,0.4,3,54.4
2024-09-06 01:36:02.264374+02:00,pilotdevice,460.0,50.53,10.82,320.71,26.41,-64.0,9.5,12.0,868.1,1519.0,1654.0,1.810432,0.07,14,1,0.4,3,80.4
2024-09-06 01:36:08.925891+02:00,pilotdevice01,,53.43,12.78,321.72,27.69,-35.0,9.0,8.0,867.5,687.0,712.0,0.123392,0.02,14,1,0.4,3,51.4
2024-09-06 01:36:19.829781+02:00,pilotdevice02,,61.06,12.07,321.86,25.4,-35.0,9.2,8.0,868.5,658.0,713.0,0.113152,0.05,14,1,0.4,3,51.4
2024-09-06 01:37:08.958947+02:00,pilotdevice01,,53.48,13.14,321.72,27.68,-38.0,12.2,8.0,867.1,688.0,713.0,0.113152,0.02,14,1,0.4,3,54.4
2024-09-06 01:37:19.809759+02:00,pilotdevice02,,61.07,12.49,321.87,25.38,-40.0,12.0,8.0,868.1,659.0,714.0,0.113152,0.05,14,1,0.4,3,56.4
2024-09-06 01:38:02.485339+02:00,pilotdevice,448.0,50.49,10.66,320.76,26.44,-64.0,12.0,11.0,867.9,1520.0,1655.0,0.987136,0.07,14,1,0.4,3,80.4
2024-09-06 01:38:09.007579+02:00,pilotdevice01,,53.44,12.16,321.76,27.7,-37.0,8.8,8.0,868.5,689.0,714.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 01:38:19.747598+02:00,pilotdevice02,,61.12,12.09,321.85,25.39,-40.0,9.5,7.0,867.7,660.0,715.0,0.066816,0.05,14,1,0.4,3,56.4
2024-09-06 01:39:02.540545+02:00,pilotdevice,443.0,50.57,10.72,320.75,26.43,-56.0,9.0,11.0,868.5,1521.0,1657.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-06 01:39:08.992531+02:00,pilotdevice01,,53.44,12.68,321.72,27.7,-40.0,9.0,7.0,867.9,690.0,715.0,0.061696,0.02,14,1,0.4,3,56.4
2024-09-06 01:39:19.710545+02:00,pilotdevice02,,61.22,11.17,321.9,25.38,-39.0,7.2,7.0,867.5,661.0,716.0,0.061696,0.05,14,1,0.4,3,55.4
2024-09-06 01:40:00.604952+02:00,pilotdevice,449.0,50.56,10.48,320.73,26.45,-57.0,9.5,11.0,867.7,1522.0,1658.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-06 01:40:09.032976+02:00,pilotdevice01,,53.51,12.05,321.71,27.7,-44.0,6.5,7.0,867.5,691.0,716.0,0.061696,0.02,14,1,0.4,3,60.4
2024-09-06 01:40:19.684318+02:00,pilotdevice02,,61.16,11.84,321.87,25.37,-44.0,10.2,7.0,867.1,662.0,717.0,0.061696,0.05,14,1,0.4,3,60.4
2024-09-06 01:41:00.648556+02:00,pilotdevice,446.0,50.55,10.4,320.74,26.44,-57.0,10.0,11.0,868.3,1523.0,1659.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-06 01:41:09.073826+02:00,pilotdevice01,,53.44,12.62,321.74,27.7,-40.0,9.0,7.0,867.1,692.0,717.0,0.061696,0.02,14,1,0.4,3,56.4
2024-09-06 01:41:19.662094+02:00,pilotdevice02,,61.19,12.66,321.86,25.36,-42.0,8.8,7.0,868.3,663.0,718.0,0.061696,0.05,14,1,0.4,3,58.4
2024-09-06 01:42:00.159589+02:00,pilotdevice,445.0,50.6,10.22,320.72,26.44,-58.0,10.2,10.0,867.1,1524.0,1660.0,0.452608,0.07,14,1,0.4,3,74.4
2024-09-06 01:42:09.126897+02:00,pilotdevice01,,53.48,14.34,321.76,27.7,-39.0,6.5,7.0,868.5,693.0,718.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-06 01:42:19.636676+02:00,pilotdevice02,,61.22,11.6,321.9,25.37,-44.0,9.5,7.0,867.9,664.0,719.0,0.061696,0.05,14,1,0.4,3,60.4
2024-09-06 01:43:00.215240+02:00,pilotdevice,445.0,50.62,9.78,320.73,26.43,-57.0,9.8,10.0,867.1,1525.0,1661.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 01:43:09.156693+02:00,pilotdevice01,,53.48,11.59,321.74,27.69,-39.0,9.5,7.0,867.9,694.0,719.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-06 01:43:21.070713+02:00,pilotdevice02,,61.17,12.41,321.89,25.36,-38.0,8.2,12.0,867.5,665.0,720.0,1.482752,0.05,14,1,0.4,3,54.4
